0.007432107347995043,1
0.012780416756868362,1
0.00903627835214138,1
0.05953254550695419,1
0.011078929528594017,1
0.023821666836738586,1
0.002870976459234953,1
0.02216268889605999,1
0.005896891932934523,1
0.0027995093259960413,1
0.22558143734931946,1
0.004491962492465973,1
0.007080148905515671,1
0.0010173324262723327,1
0.03771689906716347,1
0.017021544277668,1
0.028941340744495392,1
0.0008929840987548232,1
0.036987993866205215,1
0.008991150185465813,1
0.011005332693457603,1
0.0036766764242202044,1
0.011268433183431625,1
0.03662661090493202,1
0.001999144209548831,1
0.008283206261694431,1
0.012338613159954548,1
0.04278188943862915,1
0.0019795657135546207,1
0.022403573617339134,1
0.053906138986349106,1
0.0032787350937724113,1
0.004115868825465441,1
0.0009437478147447109,1
0.0007363617769442499,1
0.0013971304288133979,1
0.00264928350225091,1
0.0006476956768892705,1
0.002310763346031308,1
0.043516822159290314,1
0.006828331388533115,1
0.012178845703601837,1
0.004888768773525953,1
0.0007118281209841371,1
0.007707968354225159,1
0.042066045105457306,1
0.004234970547258854,1
0.07064368575811386,1
0.0024269912391901016,1
0.014481736347079277,1
0.0001657225366216153,1
0.39276123046875,1
