0.056609250605106354,1
0.030313806608319283,1
0.042264316231012344,1
0.06826067715883255,1
0.10600371658802032,1
0.07545769214630127,1
0.08686923235654831,1
0.1188889592885971,1
0.09460490196943283,1
0.02091296948492527,1
0.026998767629265785,1
0.052771251648664474,1
0.0711614191532135,1
0.04620979726314545,1
0.03420543670654297,1
0.06349006295204163,1
0.045550521463155746,1
0.028925331309437752,1
0.06809303909540176,1
0.010884038172662258,1
0.06445308774709702,1
0.03691986948251724,1
0.05487780272960663,1
0.08974674344062805,1
0.05898212268948555,1
0.0277020912617445,1
0.11572639644145966,1
0.019274314865469933,1
0.06016751378774643,1
0.02205633372068405,1
0.06453517079353333,1
0.058258481323719025,1
0.01671333983540535,1
0.005596114322543144,1
0.043915968388319016,1
0.008089263923466206,1
0.07988142222166061,1
0.0347704254090786,1
0.06841641664505005,1
0.02122407965362072,1
0.0626392662525177,1
0.07076290249824524,1
0.02651454322040081,1
0.06410670280456543,1
0.045925017446279526,1
0.048452578485012054,1
0.08353513479232788,1
0.08557121455669403,1
0.05408000200986862,1
0.0105565395206213,1
0.028934970498085022,1
0.0354599803686142,1
